"order_id";"tanggal_order";"Waktu_Pesan";"user_id";"No_Resi";"product_id";"Jumlah_Pesanan";"Diskon";"Total_Harga";"Profit";"Kota";"Media_Pemesanan";"admin_id";"Ekspedisi";"Rating"
"odr16685";"2020-06-29";"15:20:18";"user217";"37000-315";"prod_006";6;11;133500.0;61500.0;"Tangerang";"Tiktok";"adm003";"JNE";"2"
"odr16686";"2020-06-06";"21:27:22";"user661";"68016-264";"prod_003";9;0;1125000.0;360000.0;"Jakarta";"Shopee";"adm004";"SiCepat";""
"odr16687";"2020-06-15";"03:07:52";"user014";"51672-2088";"prod_001";12;15;867000.0;267000.0;"Bandung";"Tiktok";"adm003";"Tiki";"1"
"odr16688";"2020-06-02";"14:19:18";"user842";"50580-563";"prod_007";8;0;880000.0;200000.0;"Tangerang";"Tokopedia";"adm007";"Shopee Express";"1"
"odr16689";"2020-06-27";"03:03:11";"user686";"68788-9379";"prod_002";3;0;60000.0;15000.0;"Bandung";"Instagram";"adm001";"Wahana";""
"odr1669";"2018-03-17";"05:48:50";"user715";"65044-5052";"prod_004";21;0;5250000.0;1260000.0;"Jakarta";"Instagram";"adm007";"SiCepat";"1"
"odr16690";"2020-06-17";"01:34:02";"user875";"49981-018";"prod_007";24;26;1953600.0;-86400.0;"Bandung";"Lazada";"adm006";"Shopee Express";"2"
"odr16691";"2020-06-12";"20:06:59";"user811";"0093-5517";"prod_002";10;0;200000.0;50000.0;"Depok";"Instagram";"adm003";"SiCepat";"1"
"odr16692";"2020-06-16";"02:53:13";"user897";"49527-801";"prod_001";9;10;688500.0;238500.0;"Semarang";"Website";"adm001";"Tiki";"1"
"odr16694";"2020-06-20";"11:59:38";"user261";"49999-401";"prod_003";16;8;1840000.0;480000.0;"Depok";"Tiktok";"adm005";"Tiki";"2"
"odr16695";"2020-06-21";"12:45:01";"user395";"53808-0940";"prod_002";18;30;252000.0;-18000.0;"Bogor";"Lazada";"adm006";"JNT";"5"
"odr16696";"2020-06-25";"09:57:42";"user406";"24385-364";"prod_007";16;29;1249600.0;-110400.0;"Tangerang";"Lazada";"adm001";"Wahana";"5"
"odr16697";"2020-06-23";"12:28:02";"user381";"11084-703";"prod_004";21;0;5250000.0;1260000.0;"Yogyakarta";"Instagram";"adm005";"Tiki";"3"
"odr16698";"2020-06-28";"16:37:37";"user757";"0113-0884";"prod_007";10;13;957000.0;107000.0;"Bali";"Tokopedia";"adm006";"Wahana";"2"
"odr16699";"2020-06-01";"05:47:40";"user253";"15054-0500";"prod_005";2;0;230000.0;40000.0;"Bandung";"Lazada";"adm004";"JNE";"3"
"odr167";"2018-01-19";"11:41:53";"user137";"67225-0003";"prod_003";15;0;1875000.0;600000.0;"Tangerang";"Tiktok";"adm004";"SiCepat";"3"
"odr1670";"2018-03-26";"17:13:37";"user046";"62670-4788";"prod_002";7;27;102200.0;-2800.0;"Depok";"Whatsapp";"adm003";"SiCepat";"3"
"odr16700";"2020-06-12";"09:31:33";"user258";"59448-100";"prod_003";15;0;1875000.0;600000.0;"Semarang";"Tiktok";"adm002";"Wahana";"5"
"odr16701";"2020-06-29";"05:54:22";"user033";"59762-4440";"prod_001";12;20;816000.0;216000.0;"Jakarta";"FB Marketplace";"adm006";"Shopee Express";"4"
"odr16702";"2020-06-22";"15:14:43";"user898";"75936-119";"prod_003";25;29;2218750.0;93750.0;"Yogyakarta";"Website";"adm004";"Shopee Express";""
"odr16704";"2020-06-17";"02:22:44";"user899";"68308-223";"prod_006";8;0;200000.0;104000.0;"Depok";"Shopee";"adm004";"Shopee Express";"2"
"odr16705";"2020-06-19";"05:26:00";"user369";"37205-742";"prod_005";4;0;460000.0;80000.0;"Bali";"FB Marketplace";"adm003";"Shopee Express";"3"
"odr16706";"2020-06-18";"17:17:54";"user864";"67296-0600";"prod_003";4;26;370000.0;30000.0;"Tangerang";"Tiktok";"adm004";"SiCepat";"3"
"odr16707";"2020-06-02";"11:55:46";"user215";"36800-175";"prod_003";12;25;1125000.0;105000.0;"Bandung";"Whatsapp";"adm001";"JNE";"1"
"odr16708";"2020-06-01";"22:32:05";"user203";"41163-831";"prod_006";3;0;75000.0;39000.0;"Semarang";"Lazada";"adm007";"unknown";"1"
"odr16709";"2020-06-15";"17:05:02";"user612";"69039-101";"prod_007";2;0;220000.0;50000.0;"Semarang";"Whatsapp";"adm005";"Wahana";"5"
"odr1671";"2018-03-25";"19:27:10";"user246";"0268-6692";"prod_004";5;0;1250000.0;300000.0;"Depok";"Tiktok";"adm006";"SiCepat";"2"
"odr16710";"2020-06-22";"00:16:52";"user515";"49288-0738";"prod_003";6;0;750000.0;240000.0;"Bandung";"Shopee";"adm001";"JNT";""
"odr16711";"2020-06-07";"21:31:45";"user327";"52862-304";"prod_006";18;34;297000.0;81000.0;"Tangerang";"Website";"adm004";"JNE";"3"
"odr16712";"2020-06-26";"11:24:50";"user410";"52533-160";"prod_002";24;0;480000.0;120000.0;"Bandung";"Lazada";"adm002";"JNT";"5"
"odr16713";"2020-06-09";"09:48:06";"user323";"0363-9180";"prod_005";5;0;575000.0;100000.0;"Bogor";"Website";"adm003";"SiCepat";"5"
"odr16714";"2020-06-11";"06:37:19";"user824";"63481-439";"prod_002";9;0;180000.0;45000.0;"Depok";"Whatsapp";"adm002";"Shopee Express";"5"
"odr16716";"2020-06-22";"12:05:14";"user178";"55289-834";"prod_003";22;0;2750000.0;880000.0;"Depok";"Website";"adm007";"SiCepat";"1"
"odr16717";"2020-06-03";"19:39:34";"user709";"60760-051";"prod_003";18;10;2025000.0;495000.0;"Bandung";"Shopee";"adm003";"Wahana";"4"
"odr16718";"2020-06-07";"09:35:57";"user767";"11118-1008";"prod_007";24;0;2640000.0;600000.0;"Jakarta";"Shopee";"adm001";"POS Indonesia";"1"
"odr16719";"2020-06-13";"06:41:35";"user655";"68047-254";"prod_004";21;0;5250000.0;1260000.0;"Bandung";"Tiktok";"adm005";"Wahana";"3"
"odr1672";"2018-03-17";"22:12:15";"user672";"52125-727";"prod_007";18;19;1603800.0;73800.0;"Bandung";"Shopee";"adm006";"SiCepat";"4"
"odr16720";"2020-06-28";"03:52:03";"user483";"43861-1066";"prod_006";25;0;625000.0;325000.0;"Bandung";"Website";"adm004";"Shopee Express";"3"
"odr16721";"2020-06-04";"16:47:28";"user039";"52244-020";"prod_002";5;0;100000.0;25000.0;"Depok";"Lazada";"adm002";"Wahana";"3"
"odr16723";"2020-06-12";"06:59:28";"user165";"68599-6109";"prod_007";8;10;792000.0;112000.0;"Bandung";"Lazada";"adm005";"SiCepat";"5"
"odr16724";"2020-06-05";"01:42:30";"user779";"55316-462";"prod_002";1;5;19000.0;4000.0;"Jakarta";"Lazada";"adm001";"JNT";"1"
"odr16725";"2020-06-07";"11:53:19";"user1006";"52343-026";"prod_006";7;8;161000.0;77000.0;"Jakarta";"Tiktok";"adm003";"Tiki";"1"
"odr16726";"2020-06-15";"18:53:03";"user540";"49643-126";"prod_003";14;24;1330000.0;140000.0;"Bogor";"Whatsapp";"adm007";"Shopee Express";""
"odr16727";"2020-06-29";"01:51:21";"user408";"50845-0032";"prod_007";22;10;2178000.0;308000.0;"Yogyakarta";"Website";"adm002";"SiCepat";"2"
"odr16728";"2020-06-13";"03:55:26";"user942";"63629-1616";"prod_003";21;0;2625000.0;840000.0;"Bandung";"Lazada";"adm004";"POS Indonesia";"2"
"odr16729";"2020-06-01";"09:56:29";"user994";"49348-847";"prod_003";19;0;2375000.0;760000.0;"Jakarta";"Whatsapp";"adm004";"JNE";"2"
"odr1673";"2018-03-17";"20:54:35";"user874";"60429-045";"prod_002";9;0;180000.0;45000.0;"Bandung";"Website";"adm004";"Shopee Express";"1"
"odr16730";"2020-06-16";"19:43:37";"user007";"59886-339";"prod_001";21;0;1785000.0;735000.0;"Bali";"Tokopedia";"adm007";"JNT";"1"
"odr16731";"2020-06-23";"22:11:28";"user330";"51991-363";"prod_007";18;0;1980000.0;450000.0;"Bandung";"FB Marketplace";"adm007";"Tiki";"1"
"odr16732";"2020-06-11";"03:39:55";"user554";"65162-350";"prod_007";15;30;1155000.0;-120000.0;"Tangerang";"Whatsapp";"adm002";"SiCepat";"5"
"odr16733";"2020-06-09";"02:19:25";"user381";"10742-8147";"prod_003";22;0;2750000.0;880000.0;"Tangerang";"Tiktok";"adm001";"POS Indonesia";"4"
"odr16734";"2020-06-02";"04:29:19";"user533";"52456-018";"prod_007";11;16;1016400.0;81400.0;"Bali";"Shopee";"adm005";"Wahana";"3"
"odr16735";"2020-06-02";"19:07:06";"user434";"0143-1176";"prod_007";20;0;2200000.0;500000.0;"Yogyakarta";"Whatsapp";"adm006";"Tiki";"4"
"odr16736";"2020-06-24";"01:11:00";"user233";"68084-272";"prod_003";3;0;375000.0;120000.0;"Jakarta";"Tiktok";"adm002";"POS Indonesia";"3"
"odr16737";"2020-06-28";"12:46:08";"user385";"0280-1146";"prod_005";8;17;763600.0;3600.0;"Bali";"Instagram";"adm001";"JNT";""
"odr16738";"2020-06-23";"22:24:03";"user501";"16590-346";"prod_007";21;0;2310000.0;525000.0;"Bogor";"Tokopedia";"adm002";"POS Indonesia";"2"
"odr16739";"2020-06-09";"10:22:09";"user067";"41163-098";"prod_007";14;29;1093400.0;-96600.0;"Tangerang";"Tiktok";"adm003";"JNT";""
"odr1674";"2018-03-29";"11:33:48";"user897";"49580-0014";"prod_004";18;30;3150000.0;-270000.0;"Bandung";"Whatsapp";"adm007";"JNT";"1"
"odr16740";"2020-06-15";"14:13:28";"user836";"55312-742";"prod_007";19;15;1776500.0;161500.0;"Bogor";"Lazada";"adm002";"SiCepat";"3"
"odr16741";"2020-06-18";"09:10:22";"user044";"55154-3386";"prod_003";1;0;125000.0;40000.0;"Tangerang";"Shopee";"adm001";"Shopee Express";"1"
"odr16742";"2020-06-08";"10:25:39";"user251";"48951-8231";"prod_002";9;0;180000.0;45000.0;"Yogyakarta";"Shopee";"adm006";"Tiki";"2"
"odr16743";"2020-06-16";"12:39:08";"user651";"51257-640";"prod_003";24;32;2040000.0;0.0;"Yogyakarta";"Lazada";"adm001";"SiCepat";"2"
"odr16744";"2020-06-21";"14:57:32";"user259";"66854-011";"prod_004";1;5;237500.0;47500.0;"Tangerang";"Shopee";"adm002";"Wahana";"1"
"odr16745";"2020-06-10";"03:29:32";"user1094";"24653-282";"prod_004";21;0;5250000.0;1260000.0;"Bali";"Shopee";"adm002";"JNE";"4"
"odr16746";"2020-06-07";"07:00:45";"user156";"47202-1408";"prod_006";7;0;175000.0;91000.0;"Yogyakarta";"Shopee";"adm005";"Shopee Express";"1"
"odr16747";"2020-06-25";"11:38:27";"user434";"0245-0242";"prod_004";23;18;4715000.0;345000.0;"Bogor";"Tiktok";"adm006";"Wahana";"5"
"odr16748";"2020-06-15";"09:40:42";"user989";"36987-2613";"prod_001";3;0;255000.0;105000.0;"Yogyakarta";"Shopee";"adm002";"SiCepat";"1"
"odr16749";"2020-06-05";"17:40:57";"user053";"52164-1105";"prod_003";14;13;1522500.0;332500.0;"Bali";"Instagram";"adm004";"SiCepat";"2"
"odr1675";"2018-03-11";"23:35:16";"user250";"63783-210";"prod_001";25;0;2125000.0;875000.0;"Semarang";"FB Marketplace";"adm006";"Tiki";"4"
"odr16750";"2020-06-28";"11:44:38";"user483";"43742-0089";"prod_004";9;0;2250000.0;540000.0;"Semarang";"Shopee";"adm001";"JNE";"5"
"odr16751";"2020-06-23";"00:34:57";"user580";"30142-663";"prod_003";16;0;2000000.0;640000.0;"Depok";"Instagram";"adm001";"unknown";"2"
"odr16752";"2020-06-26";"03:58:09";"user779";"68151-3063";"prod_002";8;0;160000.0;40000.0;"Bali";"Whatsapp";"adm001";"SiCepat";"3"
"odr16753";"2020-06-04";"18:43:01";"user287";"36987-2640";"prod_005";6;22;538200.0;-31800.0;"Tangerang";"Whatsapp";"adm006";"POS Indonesia";"2"
"odr16754";"2020-06-18";"20:35:05";"user450";"0268-6786";"prod_007";22;0;2420000.0;550000.0;"Tangerang";"Lazada";"adm005";"JNT";"5"
"odr16755";"2020-06-16";"21:26:03";"user440";"39822-0191";"prod_005";11;33;847550.0;-197450.0;"Bandung";"Shopee";"adm006";"Tiki";"4"
"odr16756";"2020-06-01";"04:57:22";"user149";"0299-3849";"prod_003";5;34;412500.0;-12500.0;"Tangerang";"FB Marketplace";"adm004";"JNT";"3"
"odr16758";"2020-06-27";"09:54:23";"user221";"57469-012";"prod_003";3;28;270000.0;15000.0;"Bandung";"Instagram";"adm001";"Tiki";"3"
"odr16759";"2020-06-22";"02:36:13";"user572";"63629-1585";"prod_002";15;0;300000.0;75000.0;"Semarang";"Website";"adm006";"SiCepat";""
"odr1676";"2018-03-08";"20:44:48";"user969";"36987-1218";"prod_005";9;0;1035000.0;180000.0;"Bandung";"Tokopedia";"adm002";"POS Indonesia";"1"
"odr16760";"2020-06-15";"19:35:21";"user761";"61715-010";"prod_005";12;15;1173000.0;33000.0;"Bogor";"Lazada";"adm006";"JNE";"3"
"odr16761";"2020-06-27";"10:50:15";"user098";"0904-6033";"prod_004";3;0;750000.0;180000.0;"Bogor";"Instagram";"adm003";"POS Indonesia";"1"
"odr16762";"2020-06-03";"05:00:13";"user476";"64942-1240";"prod_002";25;0;500000.0;125000.0;"Bandung";"FB Marketplace";"adm005";"Tiki";"1"
"odr16763";"2020-06-13";"04:12:32";"user355";"17478-547";"prod_003";13;0;1625000.0;520000.0;"Depok";"Website";"adm003";"JNE";"1"
"odr16765";"2020-06-17";"05:40:38";"user694";"48951-8189";"prod_005";22;0;2530000.0;440000.0;"Bandung";"Tokopedia";"adm006";"Tiki";"1"
"odr16766";"2020-06-03";"07:10:31";"user151";"59045-1008";"prod_003";9;24;855000.0;90000.0;"Tangerang";"Whatsapp";"adm005";"POS Indonesia";"4"
"odr16767";"2020-06-08";"13:51:21";"user691";"51346-118";"prod_004";17;5;4037500.0;807500.0;"Jakarta";"Website";"adm007";"Tiki";"4"
"odr16768";"2020-06-25";"04:05:41";"user374";"24385-202";"prod_007";2;0;220000.0;50000.0;"Jakarta";"Lazada";"adm002";"POS Indonesia";"2"
"odr16769";"2020-06-25";"10:23:03";"user278";"75854-305";"prod_001";23;0;1955000.0;805000.0;"Bali";"Instagram";"adm005";"Wahana";"1"
"odr16770";"2020-06-05";"21:02:03";"user522";"66312-540";"prod_006";12;6;282000.0;138000.0;"Bandung";"Instagram";"adm002";"Shopee Express";""
"odr16772";"2020-06-17";"08:24:12";"user572";"0603-6136";"prod_006";12;25;225000.0;81000.0;"Depok";"Lazada";"adm003";"Tiki";"3"
"odr16773";"2020-06-07";"22:13:54";"user101";"50730-3002";"prod_005";16;21;1453600.0;-66400.0;"Jakarta";"Tokopedia";"adm007";"Shopee Express";""
"odr16775";"2020-06-29";"18:09:39";"user538";"44224-1030";"prod_001";7;6;559300.0;209300.0;"Bogor";"Lazada";"adm007";"JNE";"2"
"odr16776";"2020-06-21";"14:16:21";"user976";"52533-198";"prod_002";17;17;282200.0;27200.0;"Bogor";"Tokopedia";"adm002";"SiCepat";"1"
"odr16777";"2020-06-13";"06:51:59";"user378";"43857-0219";"prod_003";7;34;577500.0;-17500.0;"Bali";"Whatsapp";"adm001";"POS Indonesia";""
"odr16778";"2020-06-06";"15:22:12";"user317";"68682-638";"prod_001";22;0;1870000.0;770000.0;"Yogyakarta";"Shopee";"adm003";"POS Indonesia";"3"
"odr16779";"2020-06-15";"01:35:52";"user340";"0264-1940";"prod_003";19;0;2375000.0;760000.0;"Bandung";"FB Marketplace";"adm002";"unknown";"3"
"odr1678";"2018-03-18";"11:47:22";"user163";"51655-626";"prod_001";2;13;147900.0;47900.0;"Bogor";"Instagram";"adm001";"SiCepat";"5"
"odr16780";"2020-06-06";"16:59:29";"user394";"0603-4248";"prod_005";11;0;1265000.0;220000.0;"Tangerang";"Shopee";"adm005";"Wahana";"2"
"odr16781";"2020-06-15";"12:36:34";"user578";"41499-122";"prod_002";5;0;100000.0;25000.0;"Bali";"Whatsapp";"adm005";"Shopee Express";"4"
"odr16782";"2020-06-06";"01:51:06";"user1027";"13107-012";"prod_001";7;0;595000.0;245000.0;"Bogor";"Tiktok";"adm007";"JNE";"5"
"odr16783";"2020-06-03";"17:13:31";"user738";"49349-702";"prod_002";14;27;204400.0;-5600.0;"Jakarta";"Shopee";"adm003";"SiCepat";"1"
"odr16784";"2020-06-24";"07:50:08";"user408";"53808-0851";"prod_002";22;0;440000.0;110000.0;"Bandung";"Website";"adm004";"Shopee Express";"1"
"odr16785";"2020-06-13";"11:00:14";"user234";"43386-550";"prod_007";11;0;1210000.0;275000.0;"Semarang";"Instagram";"adm001";"Tiki";"5"
"odr16787";"2020-06-13";"13:47:27";"user892";"51346-069";"prod_005";12;0;1380000.0;240000.0;"Bandung";"Tokopedia";"adm007";"Tiki";"3"
"odr16788";"2020-06-22";"12:40:43";"user588";"67046-108";"prod_006";17;15;361250.0;157250.0;"Jakarta";"Instagram";"adm006";"Wahana";"5"
"odr16789";"2020-06-05";"01:43:19";"user159";"0409-1920";"prod_001";23;0;1955000.0;805000.0;"Bandung";"Shopee";"adm001";"SiCepat";"1"
"odr1679";"2018-03-15";"03:44:14";"user599";"48951-6033";"prod_002";15;0;300000.0;75000.0;"Bali";"Website";"adm003";"Tiki";"4"
"odr16791";"2020-06-04";"10:54:14";"user557";"52664-004";"prod_002";3;16;50400.0;5400.0;"Jakarta";"Tokopedia";"adm003";"Tiki";"1"
"odr16792";"2020-06-14";"20:09:40";"user262";"0280-0922";"prod_004";19;33;3182500.0;-427500.0;"Depok";"Instagram";"adm007";"SiCepat";"2"
"odr16793";"2020-06-06";"02:36:57";"user435";"55154-5494";"prod_007";20;29;1562000.0;-138000.0;"Depok";"Tokopedia";"adm002";"Wahana";"4"
"odr16794";"2020-06-12";"13:49:27";"user239";"68788-9190";"prod_003";24;0;3000000.0;960000.0;"Semarang";"Shopee";"adm002";"SiCepat";"4"
"odr16795";"2020-06-26";"02:19:45";"user225";"51706-503";"prod_007";1;8;101200.0;16200.0;"Bandung";"Website";"adm002";"unknown";"5"
"odr16796";"2020-06-24";"16:33:34";"user074";"49288-0605";"prod_002";12;0;240000.0;60000.0;"Semarang";"Website";"adm006";"JNT";"3"
"odr16797";"2020-06-13";"15:51:24";"user067";"63824-184";"prod_001";23;22;1524900.0;374900.0;"Bandung";"Whatsapp";"adm005";"POS Indonesia";"3"
"odr16798";"2020-06-06";"03:45:44";"user730";"55154-6965";"prod_007";9;0;990000.0;225000.0;"Bogor";"Tokopedia";"adm001";"JNT";"1"
"odr16799";"2020-06-12";"01:27:49";"user526";"66472-026";"prod_005";18;0;2070000.0;360000.0;"Tangerang";"Website";"adm007";"unknown";""
"odr168";"2018-01-26";"00:49:54";"user731";"63941-333";"prod_007";12;0;1320000.0;300000.0;"Bogor";"FB Marketplace";"adm003";"Wahana";"3"
"odr1680";"2018-03-09";"03:29:42";"user905";"54868-4784";"prod_004";15;0;3750000.0;900000.0;"Bandung";"Lazada";"adm007";"Tiki";"2"
"odr16800";"2020-06-08";"07:08:32";"user215";"60512-6020";"prod_007";25;14;2365000.0;240000.0;"Bogor";"Tiktok";"adm007";"Tiki";"4"
"odr16801";"2020-06-16";"18:11:05";"user424";"0310-0117";"prod_003";21;0;2625000.0;840000.0;"Bogor";"Instagram";"adm001";"Tiki";"3"
"odr16802";"2020-06-18";"08:30:07";"user947";"44911-0101";"prod_001";23;0;1955000.0;805000.0;"Bandung";"Tiktok";"adm006";"JNE";"2"
"odr16803";"2020-06-28";"01:35:49";"user387";"0115-1316";"prod_002";25;0;500000.0;125000.0;"Yogyakarta";"Shopee";"adm007";"Tiki";""
"odr16804";"2020-06-17";"13:22:51";"user880";"58914-117";"prod_007";18;0;1980000.0;450000.0;"Yogyakarta";"FB Marketplace";"adm007";"Tiki";"5"
"odr16805";"2020-06-10";"04:52:11";"user961";"0603-1481";"prod_007";25;33;1842500.0;-282500.0;"Bogor";"Shopee";"adm004";"Shopee Express";"1"
"odr16806";"2020-06-09";"07:56:58";"user066";"36800-094";"prod_003";25;0;3125000.0;1000000.0;"Depok";"Tiktok";"adm001";"SiCepat";"3"
"odr16807";"2020-06-12";"10:52:24";"user184";"51668-101";"prod_002";12;0;240000.0;60000.0;"Semarang";"FB Marketplace";"adm002";"POS Indonesia";"3"
"odr16808";"2020-06-10";"22:03:18";"user580";"0641-6110";"prod_003";4;32;340000.0;0.0;"Yogyakarta";"Lazada";"adm005";"JNE";"1"
"odr16809";"2020-06-14";"19:18:06";"user580";"42507-500";"prod_001";23;31;1348950.0;198950.0;"Yogyakarta";"Tiktok";"adm004";"Tiki";"4"
"odr1681";"2018-03-27";"03:38:14";"user183";"51060-044";"prod_007";15;17;1369500.0;94500.0;"Yogyakarta";"Instagram";"adm005";"JNE";"1"
"odr16810";"2020-07-01";"17:22:22";"user073";"41520-250";"prod_005";6;0;690000.0;120000.0;"Semarang";"FB Marketplace";"adm005";"Shopee Express";"2"
"odr16811";"2020-07-19";"14:58:14";"user1009";"0093-5062";"prod_003";9;0;1125000.0;360000.0;"Bandung";"Tiktok";"adm007";"Shopee Express";"1"
"odr16812";"2020-07-13";"15:55:08";"user448";"42507-603";"prod_007";3;29;234300.0;-20700.0;"Yogyakarta";"Tokopedia";"adm002";"SiCepat";""
"odr16813";"2020-07-24";"02:13:50";"user271";"37205-139";"prod_003";17;23;1636250.0;191250.0;"Bandung";"Website";"adm004";"JNT";"5"
"odr16814";"2020-07-15";"01:42:56";"user554";"0268-0826";"prod_003";7;10;787500.0;192500.0;"Jakarta";"Tokopedia";"adm007";"JNT";"2"
"odr16815";"2020-07-08";"08:38:29";"user047";"60429-164";"prod_004";16;25;3000000.0;-40000.0;"Semarang";"Whatsapp";"adm003";"SiCepat";"3"
"odr16816";"2020-07-10";"23:40:04";"user323";"75981-124";"prod_005";22;0;2530000.0;440000.0;"Semarang";"Website";"adm001";"JNE";"3"
"odr16817";"2020-07-19";"09:36:58";"user706";"53208-534";"prod_003";20;0;2500000.0;800000.0;"Depok";"Tiktok";"adm001";"Wahana";"5"
"odr16819";"2020-07-04";"01:54:52";"user371";"36987-1011";"prod_002";2;0;40000.0;10000.0;"Depok";"Shopee";"adm001";"POS Indonesia";"1"
"odr1682";"2018-03-11";"05:20:42";"user116";"0378-3205";"prod_003";22;20;2200000.0;330000.0;"Tangerang";"Website";"adm004";"unknown";"1"
"odr16821";"2020-07-01";"23:26:56";"user822";"0944-4351";"prod_005";7;0;805000.0;140000.0;"Bogor";"Website";"adm006";"POS Indonesia";"5"
"odr16822";"2020-07-17";"12:45:40";"user373";"55115-2041";"prod_005";9;0;1035000.0;180000.0;"Bali";"Whatsapp";"adm006";"JNT";"3"
"odr16825";"2020-07-17";"04:09:14";"user035";"61748-115";"prod_006";8;0;200000.0;104000.0;"Bali";"Whatsapp";"adm006";"POS Indonesia";"2"
"odr16826";"2020-07-29";"15:22:22";"user942";"54157-105";"prod_007";15;0;1650000.0;375000.0;"Jakarta";"Tiktok";"adm002";"SiCepat";"5"
"odr16827";"2020-07-11";"13:51:47";"user573";"67618-106";"prod_006";3;0;75000.0;39000.0;"Semarang";"Instagram";"adm005";"JNT";"1"
"odr16828";"2020-07-30";"19:57:00";"user151";"21695-760";"prod_006";6;35;97500.0;25500.0;"Bogor";"Website";"adm005";"Shopee Express";"2"
"odr16829";"2020-07-25";"14:59:50";"user322";"52747-475";"prod_003";25;35;2031250.0;-93750.0;"Depok";"Whatsapp";"adm001";"unknown";""
"odr1683";"2018-03-17";"12:00:18";"user542";"41190-647";"prod_003";13;31;1121250.0;16250.0;"Tangerang";"FB Marketplace";"adm006";"Wahana";"5"
"odr16830";"2020-07-25";"14:39:08";"user1056";"68645-455";"prod_005";19;0;2185000.0;380000.0;"Yogyakarta";"Whatsapp";"adm004";"JNE";"2"
"odr16831";"2020-07-09";"18:18:09";"user480";"30805-010";"prod_005";11;0;1265000.0;220000.0;"Tangerang";"FB Marketplace";"adm006";"JNE";"2"
"odr16832";"2020-07-06";"12:03:12";"user815";"43857-0137";"prod_005";16;35;1196000.0;-324000.0;"Bali";"Tokopedia";"adm007";"Shopee Express";"2"
"odr16833";"2020-07-28";"07:05:01";"user147";"59779-187";"prod_005";9;0;1035000.0;180000.0;"Tangerang";"Tokopedia";"adm004";"POS Indonesia";"2"
"odr16834";"2020-07-12";"17:53:14";"user538";"51072-065";"prod_003";20;0;2500000.0;800000.0;"Yogyakarta";"Instagram";"adm004";"Tiki";"4"
"odr16835";"2020-07-19";"04:34:07";"user170";"0187-5525";"prod_007";10;0;1100000.0;250000.0;"Depok";"Lazada";"adm007";"Tiki";"2"
"odr16836";"2020-07-11";"18:17:31";"user278";"49349-642";"prod_002";10;8;184000.0;34000.0;"Yogyakarta";"Whatsapp";"adm003";"Tiki";"2"
"odr16837";"2020-07-06";"01:50:45";"user781";"30142-919";"prod_004";25;35;4062500.0;-687500.0;"Bandung";"Tokopedia";"adm006";"JNE";"4"
"odr16838";"2020-07-04";"22:23:46";"user151";"59351-0321";"prod_001";2;0;170000.0;70000.0;"Bandung";"Instagram";"adm006";"Wahana";"3"
